,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms
37454,37454,2wVQcA1YCuGL6EW0QbgVoV,Clean Bandit;A7S,Everything But You (feat. A7S),Everything But You (feat. A7S),70,198014
37456,37456,4atuUpMdGfq9JeRI6OQxM7,Pk;Orochi;Felp 22;Adamovich;Marginal Supply;Medellin,Marginais Acústico #1,Marginais Acústico #1,48,226730
37458,37458,24LcL4sIAVmNkN4pj3HYKv,MC Hariel,Xt,Xt,48,176593
37459,37459,5BVEbUAtYZAPciUbO5qDsQ,MC V7;MC Gui Gomes,Desisto Nunca,Desisto Nunca,47,192000
37460,37460,5VXWbvVZi2eCx6SSN4fZTU,Mc Lele JP;MC Vitinho Jóia;Aluado;Leo Square;ARTHNAMIX,Eu Sou Bom,Eu Sou Bom,47,156585
37461,37461,51Zy1YbrexMVhGOWT9Eji4,KayBlack,Zoológico,Zoológico,47,143653
37462,37462,4df3O7o8sTnW95Ow2OlUb3,MC Hariel;Lauana Prado,Mundão Girou (Deluxe),Profecia,48,197818
37464,37464,7HIQSbV8s3wrXIj7NpP2iD,Mc Kevin;DJ Negret,A Favela Venceu,A Favela Venceu,47,208013
37465,37465,4XYxoxG8yKTA3gKihxOiIZ,Tz da Coronel;PL ATL,Carro Bicho,Carro Bicho,48,130098
37466,37466,1COJdoqBNXXwEOkrO55517,Hyperanhas,Clima Diferente,Clima Diferente,49,210000
37468,37468,422pKm3doR7R6EEGQTWlCC,Dj Victor;Mc PP da VS;Mc Ruzika;MC Ryan SP;Mc Kadu;MC Menor da VG;Mc Davi,Set Dj Victor 3.0,Set Dj Victor 3.0,47,450000
37469,37469,3w6tccnYbP5rrtBIDKErpP,Mc Lele JP;Lezin do Peri;DJ Gordinho,Solta o Foguete,Solta o Foguete,47,151183
37472,37472,7zP88D5LLxtm5HXfcLwuDO,MC Neguinho do Kaxeta;Mc Huguinho,"Fé, Prego e Maderite","Fé, Prego e Maderite",47,224184
37479,37479,3MCVvyB0VJ06E0xqlN1aKb,Mc Vzs;Dj Chaves,Entra a Paz e a Guerra,Entra a Paz e a Guerra,48,132134
37484,37484,1YmavNGmgWmsLe6OZX6sJC,Dexter;Função;Mano Brown,"Exilado Sim, Preso Não",Eu Sô Função,49,387892
37501,37501,1dtTRXifeGC51adYy0902s,Yung Bae;bbno$;Billy Marchiafava,Bad Boy,Bad Boy,62,187570
37502,37502,7sKt5Y2zJpYw78iAxndB8y,2Pac;Rappin' 4-Tay,All Eyez On Me,Only God Can Judge Me (ft. Rappin' 4-Tay),68,296906
37504,37504,6eCmK3GQyFuTNWCJHsaF9d,Clean Bandit;Topic;Wes Nelson,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),71,179374
37505,37505,3FkeNbs9Zeiqkr3WkbOiGp,Anitta,Versions of Me,Envolver,76,193805
37506,37506,7qV64D06LiaAKbVEWhQG6v,DJ CARAI;DJ Luan Qr,Rave Low,Rave Low,48,145787
37507,37507,6JSedYl1Y7I5Wax8A1UYM9,Mc Davi;MC Ryan SP;Gaab,Me Deixou Só (Acústico),Me Deixou Só (Acústico),46,241666
37508,37508,1p4bk0gDn8ItJF182RwkMQ,DJ Cayoo,Mec Mec 2,Mec Mec 2,47,114461
37509,37509,5yreLfOR4dhJLOK8wZFlhX,Mc Davi;Mc Pedrinho;MC Kapela;DJ 900,Tic Tac,Tic Tac,46,164748
37510,37510,74kUWtzAk8ApDHOGkGNfT0,Mc Davi;Gaab,Cartão,Cartão,47,197333
37511,37511,4HDhnw6qYZNlQqLttbHHEa,LUDMILLA,Numanice,Um Pôr do Sol na Praia,47,160656
37512,37512,3ksFvNnc4Ci5bg8v98b1tD,Mc IG;Mc Kevin,DIAMANTE,Lembra,46,208695
37513,37513,0H351Cn5b1uS4E4Cg1Jxb5,NAFTA,Nafta,La Carta,48,253161
37514,37514,1jjmqxL4LmMpjEqOQCAZfT,Salvador Da Rima;MC Ryan SP,Conto as Horas,Conto as Horas,47,170666
37515,37515,2NlLOvYk5FWHT6NGurdzES,MC Marks,Passada Discreta,Passada Discreta,46,198620
37516,37516,3dkXSYgqtNE3BlLendqGnU,2T;Chris Beats Zn;Tz da Coronel;SoudCrime,Favelado Chique,1.5.7,49,163000
37517,37517,6LpEuNjEwahUg1R2tYcuzw,MC PH;MC Menor da VG;Mc IG;MC Lugu;Mc lukinhas zkm;Mc Kelvinho;Mc Brisola;Mc Pedrinho,Baguncinha Chique,Baguncinha Chique,46,468837
37518,37518,4PZ3p6D3GQcpiaFirr3VNW,MC PH;KayBlack;Mc Kevin,Maleta,Maleta,46,247680
37519,37519,2Db7e4OXyzQFjMC34RdCOj,Tasha & Tracie;Devasto Prod;Vinex,Diretoria,Cheat Code,48,180000
37521,37521,5P0jVJH9lPryyVX1pFqwXJ,Dj Viana;Dj Matheus Henrique,Barulho da cama,Barulho da cama,47,158769
37522,37522,2G6M3FS6WpeRliynhEKruN,Mc Lipi,Play no Verão,Play no Verão,47,206053
37523,37523,15PW92VF2PYTODv1sHgXpD,MC Ryan SP;Dj Gabriel do Borel,Paraíso da Revoada,Paraíso da Revoada,47,258993
37524,37524,2RsbVYay3AwhTgOT5Hifsx,MC Rick;Dj Wesley Gonzaga,Tropa Do Cabelo Azul,Tropa Do Cabelo Azul,47,120000
37525,37525,0BefNxXD09wJy0pkerQQik,MC Ryan SP;Cynthia Luz;Pedro Lotto;Chris MC,Coração Terra de Ninguém,Ciúmes,47,269803
37526,37526,0jyk4jjgm4j1gUqMg4Z7Tw,Atitude 67,Atitude 67 (Ao Vivo),Dia X - Ao Vivo,49,174906
37527,37527,5BP7nEs9ZwcQVF564vMTol,Kyan;Mu540,Tropa da Lacoste,Tropa da Lacoste,48,142392
37528,37528,14nJ7PTwypy8fbt7hbfQqB,DJ Blakes;Mc Magrinho;Delano,Beat Oriental,Beat Oriental,47,273897
37529,37529,1yLPkvFr5p6hSGkpxB3Ufx,MC Paulin da Capital;Mumuzinho;MDB,Para E Pensa,Para E Pensa,46,145654
37531,37531,5J2SxIkVuMQq05ypE9Lnqt,Mc IG,Pela Marginal,Pela Marginal,47,220625
37532,37532,1W0sYOma39HqEh4UO8Aq3i,Menor MC;DJ Matt D,Trap Funk Star,Líquido Roxo,47,123769
37533,37533,5o8OPxIhE4Qcq3fBb2yh03,MC Menor da VG,Fogo na Inveja,Fogo na Inveja,47,173011
37534,37534,1F950jjYRddZh4gcJDKTYo,MC Hariel,"Chora Agora, Ri Depois",Guindaste,46,162139
37535,37535,0FyGl6PYFfojqfpqIybYv9,Mc Tikão;Djonga;JR ON;MC Cabelinho,A Favela Venceu,A Favela Venceu,47,278761
37536,37536,3CgbPnDAJxz43kjGs4NMZY,Mc Felipe Boladão,Bonde do Tony Country,Bonde do Tony Country,47,186044
37537,37537,36wWhtZyNc7YSGORYvLZ5X,Mc Kevin,Isolado No Quarto,Sentimento,46,216000
37538,37538,5JXvoEZEgcU8In4etecfrh,MC Igão;MC Meno K;Dj Chulo,Que Saudade Que Eu To,Que Saudade Que Eu To,48,151384
37541,37541,4isHeZRxdYw7IgGvl8OPwq,Chancho En Piedra,Marca Chancho,Eligiendo Una Reina,50,245640
37542,37542,2tWjvpYWAjhzwHsuuvC9gM,MC Rick,My Name Mc Rick,My Names Mc Rick,46,149133
37543,37543,2HIMujBUlwl3TXK1BoAhxo,Tz da Coronel;CalliCartel,É o Trem!,Show do Milhão,48,116104
37544,37544,21yb68q7yxmUVDdMzp3kDu,Dj Tg Da Inestan;DJ PH DA SERRA;Dj Wesley Gonzaga;Dj Nattan;Dj Luizin;DJ João da Inestan,Meu Cotiadiano,Meu Cotiadiano,47,131369
37545,37545,3jgpYeMfESmyOUNxG2Iazo,Tz da Coronel;Vinta;CalliCartel,É o Trem!,Braba da Coro,47,209667
37546,37546,5QzmpS3dCwJRh4vpUgCi53,MC Ryan SP,Gordinho Bololô,Gordinho Bololô,47,144600
37548,37548,6y3vYl2F0OnUwmKxPF6TA1,DJ Arana,ROCK PESADO,AUTOMOTIVO DAS PIRANHA - VEM COMER MINHA TCHECA - METE SA PORRA DIREITO,47,200020
37549,37549,6yxIbucNXDmJxGMrbJRivA,MC Ryan SP;MC Joãozinho VT;Mc Davi;Mc Brisola;Mc Tovir;MC Leozinho ZS;Mc Kelvinho;Mc IG;MC Rick;Dfideliz,Hat-Trick do Tubarão,Bololô Veinho,47,537600
37550,37550,2iH1dTkVI0pdFMSfLd4MaW,MC Ingryd;Mandragora,Vapo Vapo (Remix),Vapo Vapo (Remix),60,160112
37552,37552,7q6lr1W6cmGWijl5kCv5RG,Eazy-E,It's On (Dr. Dre) 187um Killa,Real Muthaphuckkin G's,50,332626
37553,37553,1U8Ho1nOzKXYDvfigOuHG4,Dr. Dre;Snoop Dogg;Akon,Kush,Kush - Main,65,235120
37554,37554,6Q4foUefrAyCt8VxJFML56,MC Kevinho,Olha A Explosão,Olha A Explosão,70,162053
37555,37555,7rUchbZxrhF29Q0vYjKEU0,2Pac,All Eyez On Me,Can't C Me,70,330760
37557,37557,0bRXwKfigvpKZUurwqAlEh,Bill Withers,Menagerie,Lovely Day,76,254560
37558,37558,0YeLqMwKztVZ1MIZ4oYW4e,The Spencer Lee Band,Fifty Shades Freed (Original Motion Picture Soundtrack),The Wolf,51,174653
37559,37559,4toR6ifoBYPiQSRPNsXhZY,MC Cabelinho,Zona Sul,Zona Sul,46,212987
37560,37560,2pGC8RQhmhFbZ6Fl5olWHZ,Clean Bandit;Anne-Marie,Spotify Singles,Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,52,225005
37561,37561,39j20xZOFShJyJmxIN1bRg,Mc Davi,Porsche Laranja,Porsche Laranja,46,136585
37562,37562,4QX6kQ5616qedOdz8zrpYj,MC Luan da BS;Delano,Tiffany,Tiffany,46,127409
37564,37564,1XJ6t3ttcwadtvx5Eoold9,MC Paulin da Capital;MC Lemos,Tiger Triumph,Tiger Triumph,46,180922
37565,37565,7c8G1aVO7PdNu5Vr5Y3jh8,Mc Magal;MC Hariel;MC Neguinho do Kaxeta,Universo em Crise,Universo em Crise,45,216000
37566,37566,3DQB2U5mrevogzSTMJjwHX,Mc Kanhoto;MC Cebezinho;Mc Kadu,Colômbia,Colômbia,46,228000
37569,37569,50rPuH2ycZ8TqREI6gOzIW,MC Meno K;DJ Gbeats,Camisa do Brasil,Camisa do Brasil,45,185538
37570,37570,4UympsZgnf2To9Guid2Gwn,DJ Ghost Floripa,Toma! Mega Rave,Toma! Mega Rave,46,155602
37571,37571,1kzD9eY2jumB7eSRdlJE9f,mc jhenny;DJ Ruan da VK;Rafael Foxx;IURY FERNANDES,TROPA DA MAINSTREET SO TEM MALVADAO,TROPA DA MAINSTREET SO TEM MALVADAO,22,117800
37572,37572,0u2zCx7hFrrVN2513zFCZq,Mc Bruninho da Praia;Mc Kadu;Danielzinho Grau;MC GP;Mc IG,Set Ta Jogado Pretao,Set Ta Jogado Pretao,46,344537
37573,37573,64XhWxwgpjs4OtTgOlBfZt,DJ Arthur ZL,MONTAGEM COCOTA FEIA PRA CARALHO,MONTAGEM COCOTA FEIA PRA CARALHO,47,192075
37574,37574,6QRTLTLtIoJsJTA5wH7Ya8,MC Cabelinho;Dj Juninho da Espanha;Ariel Donato,Ainda,Maré,46,200106
37575,37575,4UWCqKIWKAmdahy3X4xDkA,Kyan;Mu540,Trap de Cria,Trap de Cria,48,117867
37576,37576,3MDve8fTNpGOGdhZ7wvMdf,Salvador Da Rima;Menor MC;Caio Passos,Carro Chefe da Leste,Carro Chefe da Leste,46,173142
37577,37577,0PvGGrDNh1wD7Z84ZbP70X,DJ Ghost Floripa,Mega Funk Reload Vuk Vuk,Mega Funk Reload Vuk Vuk,46,153561
37578,37578,5x2STIzWAYohcaKuxohIGa,Atitude 67,Atitude 67 (Ao Vivo),Vou Te Escrever Um Rap - Ao Vivo,48,190440
37579,37579,5pdr2j2EGUed6kAh3ZmJdC,Curtis Mayfield,Thanksgiving Party,The Makings of You,0,223866
37580,37580,5ep36BTpB6EzmwswU2vPJl,Tasha & Tracie;CESRV,Diretoria,Rouff,48,117936
37581,37581,77bKxn55OHxK3c6OzhEeYg,Djay W;Mc IG;Mc Magal;Mc Lele JP;Mc Capelinha,Set Djay W 4,Set Djay W 4,46,300000
37582,37582,0qQ2C3H8rZSYFhF1dZfnIi,Dj Arthur Almeida,MEGA FUNK - TU TAVA NA REVOADA,MEGA FUNK - TU TAVA NA REVOADA,46,314877
37583,37583,4LYP6dEdWXPMljbHErFC9c,Mc Kadu;DJ Faveliano,B.I.G.O.D.E,B.I.G.O.D.E,45,144000
37584,37584,7BDUp8HkPLNajJskjr4Rml,Mc Kako,Sonha Menor,Sonha Menor,46,181333
37585,37585,60an8Fb1pH1MniTxTlo2l9,Mc Bruninho da Praia;Mc Kadu;MC GP;Mc Lele JP,Bloco do Carro Chefe,Bloco do Carro Chefe,46,396000
37586,37586,4osjIuJmxVYQN7YCtuWaPB,Curtis Mayfield,Slow Down Soul,Keep on Trippin',0,197600
37588,37588,49WyRJd7l5RRz57SorxBFa,MC Cebezinho,Dom,Mil Motivos,46,198000
37589,37589,4y4QE9HvY6vyEva4ctibAh,Curtis Mayfield,Thanksgiving Party,Make Me Believe in You,0,328920
37590,37590,7CWUILBsN6As4Atvzz57Rx,Pacificadores;Paulo Pires;ÉaBest,Minha Flor,Minha Flor,47,249327
37591,37591,22qzLnVq7so9wQK0bxWc6v,Atitude 67,Praia 67 (Ao Vivo),A Gente Se Pá - Ao Vivo,48,190099
37592,37592,6kLC6dq44QyIlHGdVM6Lb7,Atitude 67;Tássia Holsbach,Atitude 67 (Ao Vivo),Desarrumar - Ao Vivo,48,210973
37593,37593,2Lv8YAE0aVRaa4oBqPstSN,DJ KS SHEIK,AVENTURA NA IGREJINHA OO2,AVENTURA NA IGREJINHA OO2,47,249461
37594,37594,6a6hIUCbzYNQgxGFae2iBX,XANDDY HARMONIA,Harmonia do Samba (Ao Vivo),Vem Neném (Ao Vivo),48,290240
37596,37596,61a7QY8DC9rwybJU33zaYj,MC Cabelinho;Dj Juninho da Espanha;Ariel Donato,Ainda,Agradecer,46,173120
37597,37597,5i9QdbynB94VNGEY0Tll0G,Mc Kelvinho;Caio Passos,01 * 777 *,Pokas ideia 777*,46,202325
37598,37598,6OBf2yazP1S970cVUgw4OI,DJ Arthur ZL;DJ Arana,AUTOMOTIVO DA FELICIDADE,AUTOMOTIVO DA FELICIDADE,47,264960
37599,37599,3y8doSsikONxr7FMYCt41C,Tz da Coronel;Vinta;CalliCartel,É o Trem!,Grock na Cinta,47,91429
37600,37600,67ncYmW29pNJJY2yXuLPwT,Ice Cube,Greatest Hits,You Know How We Do It,67,232786
37602,37602,0XRbYXQUymj9SJkrr8YK5B,2Pac,Strictly 4 My N.I.G.G.A.Z...,Keep Ya Head Up,71,262506
37603,37603,3ao5U0ksMLvgSoJqOpsgmv,Bonde R300,Oh Nanana,Oh Nanana,54,217891
37604,37604,1o9euGKpW7swgpATuYruWA,Snoop Dogg;Surjeet Singh;Akshay Kumar;Kuldeep Ral;Manjeet Ral;RDB,Singh Is Kinng,Singh Is Kinng - Title Song,39,296698
37606,37606,1IUPxbwbLUAY3hQFzXipru,Marina Sena;Hot;Oreia;Coyote Beatz,Rap de Massagem,Tema,47,247786
37607,37607,7jLbTp3qZzah9kMIdW8e5M,2Pac,Loyal To The Game,Ghetto Gospel,69,238053
37608,37608,22NJuIC2JVHSOmT6c6IKaO,Coolio;L.V.,Gangsta's Paradise,That's How It Is - Skit,52,60306
37611,37611,2Cva2MMh5UXimempBSxcyZ,MC BN;DJ Silvério;DJ Ery;MC Guto VGS;MC MN,Magrão Like a G6,Magrão Like a G6,24,168778
37613,37613,3knUp342DsZsUmcY62m1vU,MC Lemos;MC Liro;MC Torugo;Mc Digo STC,Linda,Linda,45,208762
37616,37616,5uXpxJJhRe5WxL6oLN9AfX,Xamã;Bagua Records;Neo Beats,Zodíaco,Áries,47,152068
37617,37617,4SgUdKbfQEkciBPV5yFiB7,Mc IG;MC Neguinho do Kaxeta;MC GP,Tipo BBB,Tipo BBB,45,252003
37618,37618,63MKXEzbANBQLko1ch4fds,Mc Magrinho;DJ RC;MC NAHARA,Puta a mó Tempão,Puta a mó Tempão,45,154153
37619,37619,6TQWVAaeaVwGxgb9FzYyVC,Priscilla Alcantara;Emicida,Você Aprendeu A Amar?,Você Aprendeu A Amar? (feat. Emicida),46,220149
37620,37620,0nddhkhTtvxd7kh7QdnkFR,NAFTA,Quiero Verte,Quiero Verte,47,225938
37621,37621,6CtNhAbI35jsI1BFlwhXwd,LUDMILLA,Numanice,Cheiro bom do seu cabelo,46,167806
37623,37623,2bP9oZ2M09JjMCnYtyTDez,MC Rhamon;Mc Galvão;DJ Alle Mark,Vale da Sombra,Vale da Sombra,45,234352
37625,37625,2ekA0AmKoqpKlx70OsnDm9,Mc Davi,Vínculo Nenhum,Vínculo Nenhum,45,212000
37626,37626,7oTolUJnTV62rjRegE765a,Mc Kanhoto;Dj Victor,Malokeiro Vencedor,Malokeiro Vencedor,45,126000
37627,37627,7vwMtVTXlukS6MpuQzAG7l,MC Iguinho da Capital;DJ RF3,Dona Cecilia 4,Dona Cecilia 4,46,264000
37628,37628,2nzcCTMFltVxHz0LU4A3HH,Dj Victor;Kyan;KayBlack;Mc Kelvinho;Mc IG,Pretos No Topo,Pretos No Topo,45,394666
37629,37629,5gKj4kvEU63pGvXPRZrFXD,Dj Victor;Mc Kadu;MC Ryan SP;MC Cebezinho;Mc Jean;Mc Kanhoto;Mc Daniel,Chapa de Licor,Chapa de Licor,45,352000
37630,37630,17mWqjqxQBMWkcnQ1tYm9r,NAFTA,Nafta,Vos No,47,220752
37631,37631,4jSnDdlp89RGYD5m7hwRge,Mc Roginho;Raphaela Santos,Sem Você Tá Foda,Sem Você Tá Foda,47,166504
37632,37632,2Drkzgr61dVktMzVStb443,MC Paulin da Capital;Dj GM,Canta Quebrada,Canta Quebrada,45,181395
37633,37633,0jms2T9rX2UO85zEZd65Nu,MC Neguinho do Kaxeta;MC Marks,A Vitória,A Vitória,45,225600
37634,37634,1RpRvtfmHBNjSd66wLPs9w,MC Ryan SP,Tubarão Gigante,Tubarão Gigante,46,239882
37636,37636,1EfT41jN74Ja5BHIdMOZoy,GORDÃO DO PC;DJ 2K DO TAQUARIL;MC Garoto;MC MK DA ZL;Mc Leozin,Mansão Com as Bebê,Mansão Com as Bebê,46,162461
37637,37637,7FsiB5MNQVTt7sQb28r1Oe,Dj GM;MC Liro;MC Leozinho ZS;Love Funk;Mc Piedro;MC Lemos,Vida de Rei,Vida de Rei,45,273882
37638,37638,4BlanWzCPtPDniBMEZG72v,Mc Kelvinho;MC Menor da VG;Mc Ruzika;Dj Nene,Obrigado Meu Deus,Obrigado Meu Deus,45,284137
37639,37639,08Bi0KpTp0sBu0Oj2CQcSW,MC Hariel,De História em História,De História em História,45,127826
37640,37640,38aWBmoJz4be4Sc98ou7TX,Manu Gavassi,Manu gavassi,Planos impossiveis,47,263506
37641,37641,13V9eMma6UzSRRxcXHGXPw,MC Neguinho do Kaxeta,Perseverança,Perseverança,45,235500
37642,37642,3gNZ3rS9jlde0beJgpYuSR,MC Neguinho do Kaxeta,Oh Senhor,Oh Senhor,45,140142
37643,37643,6x1OD6mWp2usW1ZFukiipK,MC Hariel,Avisa que é o Funk,Avisa que é o Funk,45,188307
37645,37645,1czc2016Pu0eGjlQ6A4Bun,Mc Kevin,"Bye, Tchau Tchau Tchau","Bye, Tchau Tchau Tchau",45,193793
37646,37646,69CosxPHBUhsVCwt6r5gcJ,Mc Kadu;Mc Romeo;Kotim;Mc Lele JP;Mc Dena;Love Funk,É Na Madruga,É Na Madruga,44,259764
37647,37647,0s9xGGLCYiwf2E1PFLZZof,Mc Kevin;Mc IG,Isolado No Quarto 2.0,Dinheiro,46,225880
37648,37648,5o592RqGm4wuhfCGlxNtuR,MC Hariel;Mc Lele JP;MC Neguinho do Kaxeta,Avisa que é o Funk,Favela Pede Paz,45,215730
37649,37649,2rpKaQxfwwbZ7V9e5sTSPr,Mc Kaverinha;DJ Biel Bolado,Filha do Policia,Filha do Policia,45,285066
37650,37650,6Um1j9mFr36oSoGNu83BQp,Goldy;Karan Aujla,Don't Like,Don't Like,35,195355
37651,37651,6vBMMa2erexusV4XrgXea9,2Pac,Until The End Of Time,Lil' Homies,64,223973
37653,37653,3W2reBya7FkjHCP1B2nmQr,Red Hot Chili Peppers,Return of the Dream Canteen,Peace and Love,67,243224
37654,37654,5rRi4RW8F99U24EAS2Cdte,LUDMILLA,Vem amor,Vem amor,45,132000
37656,37656,1oESaN8kcBK0E24i9sYs61,MC Guto VGS;MC Pê Original;DJ Roca;DJ Andrômeda,Vai Te Botar,Vai Te Botar,21,158224
37658,37658,0pnulKmG8ETBuzY2NUoxRO,Mc Davi;Costa Gold,Sensual Girl,Sensual Girl,44,223738
37659,37659,5MH1hI9hFOhhaKKZPOhK9P,Mc Orelha,Na Faixa de Gaza,Na Faixa de Gaza,46,182282
37661,37661,7ntN8nScp52f802mqlBEAt,Mc Magal;Mc Kako;MC Murilo MT;MC Leozinho ZS;MC Neguinho do Kaxeta,Rabeteira,Rabeteira,44,512000
37662,37662,6Q5031VKiH2XJJYVG1htB2,MC Arraia;DJ Guih Da ZO,Tu Só Foi Mais Uma,Tu Só Foi Mais Uma,45,140307
37663,37663,5dy25rHjyfAbpkHDI9yfTY,Mc Lipi,Conselho dos Mais Velhos,Conselho dos Mais Velhos,44,177000
37664,37664,40KFVEXgisK6Z851aESYqR,MC BN;Mc Kitinho;DJ Kley;Jeff,Quando Ela Tira a Calcinha,Quando Ela Tira a Calcinha,4,175384
37665,37665,5caJ40jIIbt7Jj5SXdHsK7,MC BN;Mc Delux;DJ K2;DJ FUMINHO,Caveirão Automotivo (Chegou o Grande Dia),Caveirão Automotivo (Chegou o Grande Dia),3,154230
37666,37666,4P3DWSjj4sgj7FEOQGeaZv,MC BN;MC Guto VGS;DJ K2;DJ FUMINHO,Com a Bundinha Você Aquece,Com a Bundinha Você Aquece,4,207769
37667,37667,0QcivU8FVJhuXfuyyJl2wA,DJ Blakes;DJ VST;MC Gedai,Pura Magia,Pura Magia,45,125884
37668,37668,5Lpng2G5cFmswU5MCOmjA1,KayBlack,Bandido Mau,Bandido Mau,44,150062
37669,37669,5tsR0gOyNooCLDjaGpUJMp,Mc Davi;MC Kapela,Fé em Deus,Fé em Deus,44,192000
37670,37670,4W8mrhPqF1xm5OLFfpxcxG,MC Vinny;Mc Lele JP;Mc Kako;MC Lemos;Dj GM;Oldilla,Angel,Angel,44,287999
37671,37671,7ahmCErPWAT4D1LDdqByBF,MC Paulin da Capital,Reis dos Reis,Reis dos Reis,44,216000
37672,37672,4MwKWD6DeX4R4QS741FTbK,DJ GH7;Mc Gw,MINI GAME ASSOMBRADO CLUB DZ7,MINI GAME ASSOMBRADO CLUB DZ7,45,168089
37673,37673,56m4YKTVnopCEbpQ49wPJ3,Mc Don Juan;Luíza & Maurílio,Saudade do Ex,Saudade do Ex,44,164062
37674,37674,3bYopI5XdoXz2eot8RE7S0,MC Guto VGS;MC Pê Original;MC Neguinho R;DJ Andrômeda,Vai Descendo Com Cara de Malvadona,Vai Descendo Com Cara de Malvadona,0,164864
37675,37675,4fHlhQmvYmBd4qjSVxKTN6,Mc IG;Mc Luki;Dj Luizinho MPC;Mc Charmosinho;Mc Neguin da BRC;MC Neguinho BDP,Chucro,Chucro,44,353338
37676,37676,5sJCZacFx35j9g7lAaYTmg,DJ Jeeh FDC;MC Meno Dani;MC Ryan GF;Yuri Redicopa,Subi De Cargo,Subi De Cargo,4,180922
37677,37677,0Cov8zKvXzbYa7JDFW0Iks,Tz da Coronel;Sagat,Dia a Dia,Dia a Dia,46,110526
37679,37679,4vTxVnGR2oVl6xy6F9lDws,MC Paulin da Capital,Mandrake Chavoso,Mandrake Chavoso,44,161750
37680,37680,1xm6rsUXIuGVjuKJJDLjzX,GIULIA BE,solta,(não) era amor,46,157991
37682,37682,6dX7MYD8SXum7KFgcfdxdT,slipmami;Leo Justi;AG Beatz,me dá dinheiro ou me faz gozar,me dá dinheiro ou me faz gozar,46,120923
37683,37683,43SZcLQB8jtHMuDVDHTV5S,Simone & Simaria,Simone & Simaria (Ao Vivo),Duvido Você Não Tomar Uma - Ao Vivo,47,190619
37684,37684,18VxqhpeJlADM6zcBSoqn3,Mc Kevin,Ombro Amigo,Ombro Amigo,44,141618
37685,37685,4wacueDzuxwZiM5Rrz0z6Y,MC Neguinho do Kaxeta,Cantando a Vida,Cantando a Vida,44,122926
37686,37686,0JVS78fBQr0yF3NLPWCZdG,Mc Kadu;MC Leozinho ZS;Kotim;Mc Lele JP;Love Funk,Ruas da Sul,Ruas da Sul,44,325125
37687,37687,7uraMwMycub1jUQhjcPsNi,Mc Lele JP;MC Leozinho ZS;Mc DR,Giro na Comunidade,Giro na Comunidade,45,159985
37688,37688,1CYTfHtbkqBoKZoyoHkXtL,DJ Matt D;Menor MC;MC Kevin o Chris;Mc Marcela GC;Helamã MC;Mc negrone;MC Julio D.E.R.;Mc Lele JP;MC Leozinho ZS,Homenagem Aos Relíquias 4.0,Homenagem Aos Relíquias 4.0,44,562000
37689,37689,1hNyAO6FGbezL5nMAdn6W7,MC Cabelinho;DJ Meek;Davi;Luan;Juninho,Era uma Vez,Era uma Vez,45,208692
37690,37690,3AhotTd61YSUaIvPDVkmsf,DJ Arthur ZL,COCOTA FEIA PRA CARALHO,COCOTA FEIA PRA CARALHO,45,192075
37691,37691,48GxzGIiSJseUS4ofEGG2z,Mc Lele JP;MC Marks;Dj Betinho;WR OFICIAL,Predestinado,Predestinado,45,236931
37692,37692,00UZySJXRYQgnOrlzluIIm,Lucas Lucco,O Destino (Bonus Track Version),"Vai Vendo - Versão ""O Destino""",46,188920
37693,37693,31YAROVnfQQJUcqBTS6eMA,Mc Kadu;Dj Victor,Asterix e Obelix,Asterix e Obelix,44,194823
37694,37694,55PxC4e821VhBy5osd7xY3,Menor MC;DJ Matt D;Rincon Sapiência,Trap Funk Star,Leste É a Zona,44,136122
37695,37695,0v0xgDXUyJyncvdscSpJvr,James Brown & The Famous Flames,On air 70's Hits,I Got You (I Feel Good),1,168893
37696,37696,2QckHVX0HbubEaeazXPE00,MC Neguinho BDP,La Casa de Ouro,La Casa de Ouro,44,221454
37697,37697,3O6oqS2yGF7H5kJiBS8D71,MC Hariel;Caio Passos,Mundão Girou (Inéditas) [Ao Vivo],Hoje eu vou ganhar (feat. Caio Passos) - Ao Vivo,44,193634
37699,37699,4YihOs9v5SEdUUWZcJK4ru,James Brown & The Famous Flames,Diversión para los peques,I Got You (I Feel Good),0,168893
37701,37701,5iVyv5cB28Za3NbNnWHpry,Coolio,Gangsta's Paradise,Geto Highlites,53,276466
37703,37703,2lN5P2zk7ZHpxCutNHSndT,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema),Sad Girls (feat. Rema),68,163472
37704,37704,0R7YVi7w41Dr9jU5vblAok,Snoop Dogg;David Guetta;Giorgio Tuinfort;Frederic Riesterer,Sweat (Snoop Dogg Vs. David Guetta) [Remix],Sweat - Remix,69,195986
37706,37706,0DWUfq7vSAArkz82XHnuGm,WC no Beat;LUDMILLA;Vitão,SEM LIMITES,SEM LIMITES,44,171370
37719,37719,3O8zvTC2EAwq3YKl0qiHtZ,Vulgo FK;Nagalli;MATHINVOKER,Prada,Prada,44,164953
37720,37720,2JJJecHQKDQtCnBuf8KKi2,Mc Davi;MC Hariel,Século XXI,Século XXI,44,190900
37721,37721,6aRznHyTg7epwrqGhLzfLs,Mc Kako,Amém,Amém,44,212869
